Order_ID,Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Product_Price,Discount_Percent,Final_Price,Quantity,Revenue,Delivery_Time,Customer_Rating,Customer_Location,Browsing_Frequency,Product_Search_Method
ORD003712,2023/06/12 4:02:53 PM GMT+5:30,23,Female,Once a week,Clothing and Fashion,199.33,25,149.5,1,149.5,4,5.0,Maharashtra,Few times a week,Filter
ORD003713,2023/06/11 11:24:21 PM GMT+5:30,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,12.57,10,11.31,1,11.31,4,5.0,Maharashtra,Few times a week,Filter
ORD003714,2023/06/08 5:42:23 PM GMT+5:30,24,Prefer not to say,Few times a month,Beauty and Personal Care;Clothing and Fashion,38.75,30,27.12,1,27.12,6,3.0,Maharashtra,Few times a week,Keyword
ORD003715,2023/06/09 7:23:09 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care,34.79,20,27.83,1,27.83,3,5.0,West Bengal,Few times a week,categories
ORD003716,2023/06/05 12:57:05 AM GMT+5:30,26,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,33.27,20,26.62,1,26.62,3,3.0,Delhi,Multiple times a day,categories
ORD003717,2023/06/08 6:01:33 PM GMT+5:30,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,22.24,10,20.02,1,20.02,2,4.0,West Bengal,Few times a week,Keyword
ORD003718,2023/06/07 6:20:00 PM GMT+5:30,21,Female,Once a month,Clothing and Fashion;Home and Kitchen,35.08,5,33.33,2,66.66,3,2.0,Uttar Pradesh,Few times a month,Filter
ORD003719,2023/06/12 4:00:56 PM GMT+5:30,25,Female,Once a week,Beauty and Personal Care,24.17,20,19.34,2,38.68,1,4.0,Maharashtra,Multiple times a day,categories
ORD003720,2023/06/09 2:22:25 PM GMT+5:30,23,Female,Few times a month,Clothing and Fashion,81.57,15,69.33,2,138.66,2,,West Bengal,Multiple times a day,Keyword
ORD003721,2023/06/09 4:29:50 PM GMT+5:30,33,Prefer not to say,Once a week,Beauty and Personal Care,102.98,5,97.83,1,97.83,3,1.0,Tamil Nadu,Few times a month,categories
ORD003722,2023/06/04 8:45:45 PM GMT+5:30,21,Female,Less than once a month,Clothing and Fashion,25.23,25,18.92,1,18.92,3,3.0,Maharashtra,Few times a month,Keyword
ORD003723,2023/06/07 10:44:42 PM GMT+5:30,48,Female,Multiple times a week,Clothing and Fashion,10.47,15,8.9,5,44.5,5,4.0,Maharashtra,Rarely,Keyword
ORD003724,2023/06/08 10:38:16 PM GMT+5:30,34,Female,Few times a month,Clothing and Fashion,41.36,10,37.22,1,37.22,3,3.0,Uttar Pradesh,Few times a month,categories
ORD003725,2023/06/07 2:40:30 PM GMT+5:30,57,Female,Few times a month,Home and Kitchen,40.33,25,30.25,1,30.25,1,3.0,Tamil Nadu,Few times a week,categories
ORD003726,2023/06/08 10:39:27 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,35.65,30,24.96,1,24.96,5,3.0,Tamil Nadu,Few times a week,Filter
ORD003727,2023/06/09 7:27:00 PM GMT+5:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,48.09,15,40.88,1,40.88,4,,nan,Few times a month,categories
ORD003728,2023/06/06 11:20:53 AM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,87.1,25,65.32,4,261.28,6,3.0,Maharashtra,Few times a month,Keyword
ORD003729,2023/06/07 2:33:56 PM GMT+5:30,29,Female,Less than once a month,Clothing and Fashion,59.33,20,47.46,2,94.92,4,2.0,Maharashtra,Few times a month,others
ORD003730,2023/06/11 11:07:31 PM GMT+5:30,25,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,48.04,50,24.02,1,24.02,4,2.0,Maharashtra,Few times a week,Keyword
ORD003731,2023/06/04 7:45:33 PM GMT+5:30,22,Female,Less than once a month,Clothing and Fashion,56.13,10,50.52,4,202.08,3,3.0,Delhi,Few times a month,categories
ORD003732,2023/06/07 11:47:44 AM GMT+5:30,40,Female,Less than once a month,Home and Kitchen,39.49,50,19.74,1,19.74,2,3.0,Uttar Pradesh,Rarely,categories
ORD003733,2023/06/07 6:20:00 PM GMT+5:30,21,Female,Once a month,Clothing and Fashion;Home and Kitchen,17.08,15,14.52,2,29.04,2,3.0,Tamil Nadu,Few times a month,Filter
ORD003734,2023/06/11 11:25:09 PM GMT+5:30,25,Female,Few times a month,Clothing and Fashion;others,91.41,15,77.7,1,77.7,3,4.0,Tamil Nadu,Few times a week,Keyword
ORD003735,2023/06/06 6:33:23 PM GMT+5:30,24,Male,Once a week,Clothing and Fashion;others,35.58,15,30.24,1,30.24,2,5.0,Uttar Pradesh,Few times a week,categories
ORD003736,2023/06/06 6:45:07 PM GMT+5:30,35,Male,Less than once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,17.08,10,15.37,1,15.37,5,4.0,Karnataka,Rarely,Keyword
ORD003737,2023/06/06 12:52:14 PM GMT+5:30,21,Female,Less than once a month,Clothing and Fashion,15.04,20,12.03,2,24.06,5,4.0,Delhi,Rarely,Keyword
ORD003738,2023/06/08 5:49:56 PM GMT+5:30,34,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,17.42,20,13.94,1,13.94,5,4.0,Delhi,Few times a month,Keyword
ORD003739,2023/06/08 10:21:20 PM GMT+5:30,32,Male,Less than once a month,others,13.97,15,11.87,2,23.74,1,4.0,Karnataka,Rarely,categories
ORD003740,2023/06/12 3:45:27 PM GMT+5:30,23,Female,Multiple times a week,Beauty and Personal Care,52.89,5,50.25,1,50.25,1,1.0,Uttar Pradesh,Few times a week,Keyword
ORD003741,2023/06/08 5:36:14 PM GMT+5:30,31,Prefer not to say,Once a week,Clothing and Fashion;Home and Kitchen;others,29.3,15,24.9,1,24.9,4,4.0,Maharashtra,Multiple times a day,Keyword
ORD003742,2023/06/11 10:42:48 PM GMT+5:30,23,Male,Once a month,Clothing and Fashion,57.01,15,48.46,4,193.84,5,5.0,West Bengal,Rarely,Filter
ORD003743,2023/06/06 6:39:26 PM GMT+5:30,30,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,75.09,15,63.83,1,63.83,1,5.0,Maharashtra,Few times a month,Filter
ORD003744,2023/06/06 7:41:36 PM GMT+5:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,62.65,15,53.25,1,53.25,3,3.0,Karnataka,Few times a week,Filter
ORD003745,2023/06/07 10:44:42 PM GMT+5:30,48,Female,Multiple times a week,Clothing and Fashion,51.62,0,51.62,4,206.48,2,3.0,Delhi,Rarely,Keyword
ORD003746,2023/06/09 3:26:38 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care,40.5,15,34.42,1,34.42,2,3.0,Karnataka,Few times a month,categories
ORD003747,2023/06/04 8:46:02 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,28.98,25,21.74,1,21.74,4,4.0,Delhi,Few times a month,Keyword
ORD003748,2023/06/07 9:25:35 AM GMT+5:30,23,Female,Multiple times a week,Beauty and Personal Care,30.37,10,27.33,1,27.33,2,3.0,Uttar Pradesh,Few times a week,Filter
ORD003749,2023/06/08 5:08:27 PM GMT+5:30,16,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,49.85,5,47.36,1,47.36,2,3.0,nan,Few times a week,Filter
ORD003750,2023/06/06 7:41:36 PM GMT+5:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,16.9,15,14.36,1,14.36,4,2.0,Delhi,Few times a week,Filter
ORD003751,2023/06/09 12:22:47 PM GMT+5:30,34,Prefer not to say,Once a week,Clothing and Fashion,31.89,15,27.11,4,108.44,4,2.0,Karnataka,Few times a month,categories
ORD003752,2023/06/08 5:30:34 PM GMT+5:30,47,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,19.69,20,15.75,1,15.75,6,1.0,West Bengal,Multiple times a day,Keyword
ORD003753,2023/06/09 7:27:00 PM GMT+5:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,75.27,30,52.69,1,52.69,2,,Delhi,Few times a month,categories
ORD003754,2023/06/06 6:42:00 PM GMT+5:30,35,Female,Once a week,Beauty and Personal Care,54.7,25,41.03,1,41.03,3,3.0,Tamil Nadu,Few times a month,categories
ORD003755,2023/06/05 9:58:17 PM GMT+5:30,62,Female,Less than once a month,Beauty and Personal Care,147.85,20,118.28,1,118.28,6,1.0,Uttar Pradesh,Rarely,Filter
ORD003756,2023/06/07 4:10:33 PM GMT+5:30,39,Male,Less than once a month,Clothing and Fashion;others,19.48,15,16.56,1,16.56,5,4.0,Karnataka,Few times a month,Keyword
ORD003757,2023/06/07 11:47:07 AM GMT+5:30,36,Female,Less than once a month,others,21.0,10,18.9,3,56.7,4,4.0,Tamil Nadu,Rarely,others
ORD003758,2023/06/11 11:25:48 PM GMT+5:30,43,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,34.48,20,27.58,1,27.58,5,4.0,Maharashtra,Few times a week,Filter
ORD003759,2023/06/09 10:22:03 AM GMT+5:30,35,Prefer not to say,Once a week,Groceries and Gourmet Food,19.93,30,13.95,1,13.95,3,,Tamil Nadu,Few times a week,Filter
ORD003760,2023/06/07 6:17:42 PM GMT+5:30,23,Female,Once a month,Clothing and Fashion;Home and Kitchen,48.25,30,33.78,3,101.34,6,2.0,Uttar Pradesh,Few times a month,Filter
ORD003761,2023/06/08 7:00:57 AM GMT+5:30,28,Male,Once a month,Clothing and Fashion,31.96,15,27.17,1,27.17,4,5.0,Maharashtra,Few times a week,categories
ORD003762,2023/06/07 11:03:50 PM GMT+5:30,34,Female,Multiple times a week,Beauty and Personal Care,23.52,10,21.17,1,21.17,4,5.0,West Bengal,Few times a week,categories
ORD003763,2023/06/07 10:21:00 PM GMT+5:30,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,70.9,10,63.81,1,63.81,4,3.0,Tamil Nadu,Few times a week,categories
ORD003764,2023/06/04 8:39:53 PM GMT+5:30,16,Male,Few times a month,Clothing and Fashion;others,9.07,0,9.07,1,9.07,4,,Maharashtra,Few times a month,Keyword
ORD003765,2023/06/05 2:24:22 PM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,48.4,25,36.3,1,36.3,4,2.0,Maharashtra,Few times a month,Keyword
ORD003766,2023/06/07 9:53:52 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,22.52,10,20.27,1,20.27,1,3.0,Maharashtra,Few times a week,Keyword
ORD003767,2023/06/08 2:21:41 PM GMT+5:30,26,Female,Once a week,Beauty and Personal Care,58.66,15,49.86,1,49.86,4,4.0,Karnataka,Few times a month,categories
ORD003768,2023/06/08 3:25:14 AM GMT+5:30,27,Others,Few times a month,Beauty and Personal Care;Clothing and Fashion,69.36,25,52.02,1,52.02,5,5.0,Delhi,Few times a month,categories
ORD003769,2023/06/09 2:23:03 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,6.73,5,6.39,1,6.39,1,1.0,Delhi,Few times a month,categories
ORD003770,2023/06/04 6:31:41 PM GMT+5:30,22,Female,Less than once a month,Clothing and Fashion,28.56,15,24.28,1,24.28,6,4.0,Maharashtra,Rarely,Filter
ORD003771,2023/06/08 3:30:19 AM GMT+5:30,27,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,34.49,5,32.77,2,65.54,7,5.0,Tamil Nadu,Few times a month,categories
ORD003772,2023/06/06 9:37:33 AM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;others,6.36,15,5.41,2,10.82,2,2.0,Tamil Nadu,Few times a month,Keyword
ORD003773,2023/06/07 9:20:34 AM GMT+5:30,21,Male,Once a week,Groceries and Gourmet Food,38.84,0,38.84,1,38.84,4,2.0,Uttar Pradesh,Few times a week,categories
ORD003774,2023/06/12 2:54:13 PM GMT+5:30,45,Prefer not to say,Few times a month,Beauty and Personal Care,22.88,20,18.3,1,18.3,2,4.0,Tamil Nadu,Few times a month,categories
ORD003775,2023/06/11 10:59:30 PM GMT+5:30,36,Female,Once a month,Groceries and Gourmet Food,14.24,25,10.68,2,21.36,3,4.0,West Bengal,Few times a month,categories
ORD003776,2023/06/06 7:31:34 PM GMT+5:30,27,Female,Once a month,Beauty and Personal Care,21.0,20,16.8,1,16.8,4,3.0,Karnataka,Few times a week,Keyword
ORD003777,2023/06/11 11:05:38 PM GMT+5:30,60,Prefer not to say,Less than once a month,Home and Kitchen;others,18.61,20,14.89,2,29.78,3,5.0,Karnataka,Few times a month,categories
ORD003778,2023/06/07 6:29:53 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,22.21,25,16.66,1,16.66,3,3.0,Tamil Nadu,Few times a month,Filter
ORD003779,2023/06/08 5:54:05 PM GMT+5:30,36,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,37.7,10,33.93,1,33.93,5,3.0,Karnataka,Few times a month,categories
ORD003780,2023/06/07 11:47:44 AM GMT+5:30,41,Male,Less than once a month,Clothing and Fashion,65.82,25,49.36,3,148.08,4,5.0,Maharashtra,Few times a month,Keyword
ORD003781,2023/06/11 11:08:35 PM GMT+5:30,37,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,31.36,10,28.22,3,84.66,4,4.0,nan,Few times a week,categories
ORD003782,2023/06/08 10:39:27 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,71.66,15,60.91,1,60.91,3,3.0,Tamil Nadu,Few times a week,Filter
ORD003783,2023/06/08 5:48:14 PM GMT+5:30,20,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,15.92,5,15.12,5,75.6,5,4.0,Maharashtra,Multiple times a day,categories
ORD003784,2023/06/06 6:43:32 PM GMT+5:30,28,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,36.86,5,35.02,1,35.02,3,4.0,West Bengal,Multiple times a day,Keyword
ORD003785,2023/06/04 9:10:51 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,144.7,30,101.29,3,303.87,6,1.0,Delhi,Few times a month,Keyword
ORD003786,2023/06/05 2:28:10 PM GMT+5:30,26,Male,Less than once a month,Home and Kitchen,10.88,10,9.79,1,9.79,4,3.0,nan,Rarely,Filter
ORD003787,2023/06/05 9:58:17 PM GMT+5:30,62,Female,Less than once a month,Beauty and Personal Care,10.59,15,9.0,1,9.0,60,5.0,West Bengal,Rarely,Filter
ORD003788,2023/06/11 9:31:41 AM GMT+5:30,39,Male,Once a month,Home and Kitchen,81.12,20,64.9,2,129.8,5,4.0,Delhi,Few times a week,Keyword
ORD003789,2023/06/12 4:02:02 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,38.64,15,32.84,1,32.84,3,1.0,Uttar Pradesh,Few times a week,categories
ORD003790,2023/06/08 5:16:17 PM GMT+5:30,30,Prefer not to say,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,21.74,30,15.22,1,15.22,3,3.0,Maharashtra,Few times a month,others
ORD003791,2023/06/09 9:34:07 AM GMT+5:30,21,Female,Once a week,Beauty and Personal Care,15.02,30,10.51,1,10.51,2,3.0,Tamil Nadu,Few times a month,Filter
ORD003792,2023/06/09 7:27:00 PM GMT+5:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,32.29,15,27.45,1,27.45,4,4.0,Delhi,Few times a month,categories
ORD003793,2023/06/08 5:37:13 PM GMT+5:30,26,Female,Few times a month,Clothing and Fashion;Home and Kitchen,36.36,5,34.54,1,34.54,3,2.0,West Bengal,Rarely,categories
ORD003794,2023/06/07 10:56:11 AM GMT+5:30,23,Prefer not to say,Once a week,Clothing and Fashion,36.49,10,32.84,1,32.84,3,2.0,West Bengal,Few times a month,Keyword
ORD003795,2023/06/08 10:24:19 PM GMT+5:30,24,Female,Few times a month,Home and Kitchen,14.92,15,12.68,1,12.68,3,4.0,Uttar Pradesh,Few times a week,Keyword
ORD003796,2023/06/08 5:19:41 PM GMT+5:30,34,Prefer not to say,Multiple times a week,Beauty and Personal Care,26.16,10,23.54,2,47.08,4,,Karnataka,Multiple times a day,Keyword
ORD003797,2023/06/09 9:37:15 AM GMT+5:30,21,Female,Few times a month,Beauty and Personal Care,22.25,15,18.91,1,18.91,4,3.0,Tamil Nadu,Few times a month,categories
ORD003798,2023/06/06 6:40:30 PM GMT+5:30,25,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,52.07,25,39.05,1,39.05,4,5.0,Maharashtra,Rarely,Keyword
ORD003799,2023/06/11 11:09:33 PM GMT+5:30,37,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,15.54,15,13.21,2,26.42,3,3.0,Karnataka,Rarely,Keyword
ORD003800,2023/06/05 1:10:59 PM GMT+5:30,23,Female,Few times a month,Clothing and Fashion;others,34.93,10,31.44,1,31.44,4,4.0,Karnataka,Few times a week,Keyword
ORD003801,2023/06/07 2:22:14 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,209.34,15,177.94,1,177.94,3,3.0,Uttar Pradesh,Few times a month,Keyword
ORD003802,2023/06/09 10:23:05 AM GMT+5:30,23,Female,Once a week,Clothing and Fashion,14.82,25,11.12,1,11.12,5,4.0,West Bengal,Few times a month,categories
ORD003803,2023/06/08 5:52:26 PM GMT+5:30,25,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,19.63,15,16.69,2,33.38,4,1.0,Tamil Nadu,Few times a week,Filter
ORD003804,2023/06/11 11:25:48 PM GMT+5:30,43,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,31.01,10,27.91,1,27.91,3,4.0,Delhi,Few times a week,Filter
ORD003805,2023/06/07 9:24:31 AM GMT+5:30,36,Female,Few times a month,Groceries and Gourmet Food,4.22,15,3.59,10,35.9,2,,Karnataka,Few times a month,Keyword
ORD003806,2023/06/11 11:03:34 PM GMT+5:30,27,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,12.2,15,10.37,3,31.11,4,4.0,nan,Few times a month,Filter
ORD003807,2023/06/11 10:50:44 PM GMT+5:30,25,Male,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,41.16,10,37.04,1,37.04,3,2.0,West Bengal,Few times a month,Keyword
ORD003808,2023/06/06 9:08:20 PM GMT+5:30,22,Prefer not to say,Once a month,Beauty and Personal Care,29.28,70,8.78,3,26.34,1,3.0,Uttar Pradesh,Few times a week,others
ORD003809,2023/06/07 11:00:15 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,69.29,25,51.97,1,51.97,6,4.0,Karnataka,Few times a week,Filter
ORD003810,2023/06/08 5:15:27 PM GMT+5:30,34,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,28.03,20,22.42,1,22.42,3,2.0,Uttar Pradesh,Multiple times a day,Keyword
ORD003811,2023/06/06 11:49:21 AM GMT+5:30,30,Male,Multiple times a week,Clothing and Fashion;Home and Kitchen,26.36,30,18.45,1,18.45,5,1.0,Uttar Pradesh,Few times a week,Keyword
ORD003812,2023/06/05 8:43:26 AM GMT+5:30,23,Female,Few times a month,others,20.25,20,16.2,1,16.2,3,4.0,Karnataka,Few times a week,Keyword
ORD003813,2023/06/05 7:04:21 PM GMT+5:30,53,Female,Less than once a month,Home and Kitchen,26.05,25,19.54,3,58.62,6,4.0,Tamil Nadu,Few times a week,Keyword
ORD003814,2023/06/08 5:13:33 PM GMT+5:30,22,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;others,14.18,15,12.05,2,24.1,1,4.0,Delhi,Multiple times a day,Keyword
ORD003815,2023/06/11 11:22:55 PM GMT+5:30,34,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,29.87,20,23.9,1,23.9,3,1.0,Uttar Pradesh,Few times a week,categories
ORD003816,2023/06/08 5:15:27 PM GMT+5:30,34,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,16.78,0,16.78,1,16.78,4,3.0,Delhi,Multiple times a day,Keyword
ORD003817,2023/06/11 11:02:11 PM GMT+5:30,50,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,14.19,10,12.77,4,51.08,3,4.0,Maharashtra,Few times a week,Keyword
ORD003818,2023/06/07 1:00:09 PM GMT+5:30,40,Female,Less than once a month,Beauty and Personal Care,21.17,15,17.99,1,17.99,5,4.0,West Bengal,Few times a week,categories
ORD003819,2023/06/08 11:59:14 AM GMT+5:30,31,Male,Once a week,Beauty and Personal Care;Home and Kitchen;others,45.41,20,36.33,1,36.33,4,5.0,Maharashtra,Multiple times a day,Keyword
ORD003820,2023/06/04 5:04:56 PM GMT+5:30,24,Prefer not to say,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,36.58,15,31.09,1,31.09,1,3.0,Karnataka,Few times a month,Keyword
ORD003821,2023/06/07 11:47:44 AM GMT+5:30,40,Female,Less than once a month,Home and Kitchen,52.84,20,42.27,3,126.81,4,5.0,Delhi,Rarely,categories
ORD003822,2023/06/05 12:02:56 AM GMT+5:30,19,Female,Few times a month,Clothing and Fashion,17.35,25,13.01,1,13.01,5,4.0,Maharashtra,Few times a week,Keyword
ORD003823,2023/06/05 1:28:44 PM GMT+5:30,40,Male,Few times a month,Beauty and Personal Care;Home and Kitchen,32.81,0,32.81,1,32.81,3,3.0,West Bengal,Few times a week,Keyword
ORD003824,2023/06/12 2:54:13 PM GMT+5:30,45,Prefer not to say,Few times a month,Beauty and Personal Care,108.99,10,98.09,1,98.09,2,4.0,Karnataka,Few times a month,categories
ORD003825,2023/06/11 2:07:39 PM GMT+5:30,36,Female,Less than once a month,Home and Kitchen,88.08,10,79.27,2,158.54,5,4.0,Tamil Nadu,Rarely,Keyword
ORD003826,2023/06/12 2:49:47 PM GMT+5:30,45,Prefer not to say,Once a week,Clothing and Fashion,13.57,10,12.21,1,12.21,6,2.0,Maharashtra,Multiple times a day,categories
ORD003827,2023/06/06 4:25:49 PM GMT+5:30,27,Male,Once a month,others,16.35,20,13.08,2,26.16,4,1.0,Uttar Pradesh,Few times a month,Keyword
ORD003828,2023/06/09 3:24:36 PM GMT+5:30,45,Female,Few times a month,Home and Kitchen,108.66,25,81.5,1,81.5,5,2.0,Uttar Pradesh,Few times a week,categories
ORD003829,2023/06/05 10:06:15 PM GMT+5:30,40,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,45.43,10,40.89,2,81.78,7,,Delhi,Few times a week,categories
